,Threshold,FP Rate,TP Rate,FAR,FRR,Accuracy
28,0.057,0.0007699024477264405,0.006202804746494067,0.0007699024477264405,0.993797195253506,50.27164511493838
29,0.059,0.0007229571765236088,0.006202804746494067,0.0007229571765236088,0.993797195253506,50.27399237849852
30,0.061,0.0007229571765236088,0.0056634304207119745,0.0007229571765236088,0.9943365695792881,50.247023662209415
31,0.063,0.0007135681222830425,0.005124056094929882,0.0007135681222830425,0.9948759439050702,50.220524398632335
32,0.065,0.0007135681222830425,0.0048543689320388345,0.0007135681222830425,0.9951456310679612,50.20704004048779
33,0.067,0.000676011905320777,0.004584681769147788,0.000676011905320777,0.9954153182308522,50.19543349319135
34,0.069,0.000676011905320777,0.004314994606256742,0.000676011905320777,0.9956850053937433,50.1819491350468
35,0.071,0.000676011905320777,0.004314994606256742,0.000676011905320777,0.9956850053937433,50.1819491350468
36,0.073,0.000647844742599078,0.0040453074433656954,0.000647844742599078,0.9959546925566343,50.16987313503834
37,0.075,0.000647844742599078,0.0040453074433656954,0.000647844742599078,0.9959546925566343,50.16987313503834
38,0.077,0.0006102885256368126,0.0037756202804746495,0.0006102885256368126,0.9962243797195254,50.15826658774189
39,0.079,0.0006102885256368126,0.003505933117583603,0.0006102885256368126,0.9964940668824164,50.14478222959734
40,0.081,0.0006102885256368126,0.003236245954692557,0.0006102885256368126,0.9967637540453075,50.13129787145279
41,0.083,0.0006102885256368126,0.0029665587918015104,0.0006102885256368126,0.9970334412081985,50.117813513308235
42,0.085,0.0005539542001934145,0.0029665587918015104,0.0005539542001934145,0.9970334412081985,50.12063022958041
43,0.087,0.0005539542001934145,0.0029665587918015104,0.0005539542001934145,0.9970334412081985,50.12063022958041
44,0.089,0.0005539542001934145,0.0029665587918015104,0.0005539542001934145,0.9970334412081985,50.12063022958041
45,0.091,0.0005539542001934145,0.0029665587918015104,0.0005539542001934145,0.9970334412081985,50.12063022958041
46,0.093,0.0005539542001934145,0.0029665587918015104,0.0005539542001934145,0.9970334412081985,50.12063022958041
47,0.095,0.0005539542001934145,0.0029665587918015104,0.0005539542001934145,0.9970334412081985,50.12063022958041
48,0.097,0.0005445651459528481,0.0029665587918015104,0.0005445651459528481,0.9970334412081985,50.12109968229244
